city,sex,un4gy,distcat,agxcat,agecat,dcat,time,subjects,upyr,pyr,gdist,agex,age,year,solid,oralca,lip,tongue,saliv,mouth,pharynx,digestca,esoph,stomach,smallint,colon,rectum,liver,gallbldr,pancr,othdig,respca,nasal,larynx,lung,othres,thymus,skinbone,bone,connect,nmskin,skbasal,sksquam,bowens,breast,femgenca,uterus,utrNOS,cervix,corpus,ovary,othfem,malgenca,prost,testis,othmale,urinca,bladder,kidney,renal,othurin,cnsca,thyroid,othsol,msother,adeno,squam,othepi,othnonepi,histnos,cola02w10,cola02g,cola02n,mara02w10,mara02g,mara02n,braa02w10,brea02w10,liva02w10,liva02g,liva02n,luna02w10,ovaa02w10,pana02w10,skea02w10,skia02w10,stoa02w10,tesa02w10,thya02w10,blaa02w10,utea02w10,trunc02,adjust02,outcome,dose,pyr_used,dose_group,dose_group_label
1,1,1,1,6,17,4,9,0,0.53114,0.51263,2033.155,29.828,80.117,1995.885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02658,0.02636,2e-5,0.03001,0.02957,4e-5,0.03149,0.0319,0.02821,0.02787,3e-5,0.029760000000000002,-0.1,0.02606,0.02909,0.03795,0.02725,0.02825,0.03164,0.0267,-0.1,1,1,0,0.02658,0.51263,0,0-0.1 Gy
1,1,1,1,8,17,2,9,0,84.60643,81.62575,2666.902,36.404,83.27,1992.463,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0.00273,0.00272,0,0.00307,0.00306,0,0.0032,0.00322,0.00289,0.00288,0,0.00304,-0.1,0.00268,0.00296,0.00379,0.00279,0.00288,0.00322,0.00274,-0.1,1,1,2,0.00273,81.62575,0,0-0.1 Gy
1,1,1,1,2,13,4,10,0,168.98289,131.9993,2037.08,8.891,61.161,1997.865,2,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0.02872,0.02837,3e-5,0.03216,0.03152,6e-5,0.03137,0.03209,0.02912,0.02863,5e-5,0.03024,-0.1,0.02787,0.03008,0.03691,0.0293,0.02925,0.0308,0.02838,-0.1,1,1,2,0.02872,131.9993,0,0-0.1 Gy
2,1,1,3,7,17,2,10,0,85.4538,78.24235,20000,31.694,83.235,1997.146,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,78.24235,0,0-0.1 Gy
2,2,1,1,4,9,11,2,0,0.22724,0.18673,1644,19.83,40.114,1965.888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19328,0.19175,1.5e-4,0.22063,0.21728,3.3e-4,0.24943,0.22897,0.15941,0.1576,1.8e-4,0.22223,0.18718,0.20362,0.22036,0.27773,0.22946,-0.1,0.23496,0.19954,0.19925,1,1,0,0.19328,0.18673,1,0.1-0.2 Gy
2,1,1,1,5,13,3,7,0,29.71526,24.88564,2478.915,22.093,63.35,1986.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0108,0.01078,0,0.01217,0.01214,0,0.01252,0.01263,0.01134,0.01131,0,0.01195,-0.1,0.0106,0.01164,0.01482,0.01111,0.01147,0.01274,0.01087,-0.1,1,1,0,0.0108,24.88564,0,0-0.1 Gy
2,2,1,3,9,18,2,8,0,100.49624,92.17112,20000,42.621,86.66,1989.644,4,0,0,0,0,0,0,3,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,92.17112,0,0-0.1 Gy
1,2,1,1,7,14,10,6,0,105.60849,101.79497,1551.44,31.854,68.595,1982.338,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.16217,0.15816,4e-4,0.1881,0.17961,8.5e-4,0.19854,0.20141,0.17611,0.16976,6.3e-4,0.18515,0.15794,0.15981,0.18347,0.24788,0.16763,-0.1,0.19854,0.1632,0.15639,1,1,3,0.16217,101.79497,1,0.1-0.2 Gy
2,1,1,2,8,16,2,6,0,274.34839,255.14401,4713.035,38.272,76.677,1984.01,14,0,0,0,0,0,0,8,0,5,0,1,1,1,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,8,1,5,0,0,4.7e-4,4.7e-4,0,5.3e-4,5.3e-4,0,5.4e-4,5.4e-4,4.9e-4,4.9e-4,0,5.2e-4,-0.1,4.6e-4,5e-4,6.3e-4,4.8e-4,5e-4,5.5e-4,4.7e-4,-0.1,1,1,14,4.7e-4,255.14401,0,0-0.1 Gy
2,2,1,1,5,14,11,7,0,2.61533,2.23893,1686.22,24.173,65.785,1987.217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19368,0.19204,1.6e-4,0.19804,0.19594,2.1e-4,0.20372,0.24001,0.20595,0.20371,2.2e-4,0.20953,0.1774,0.18616,0.19197,0.24879,0.20605,-0.1,0.22311,0.1895,0.1858,1,1,0,0.19368,2.23893,1,0.1-0.2 Gy
1,1,1,1,9,18,6,6,0,0.55099,0.52215,1743.016,44.912,85.158,1985.843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07202,0.07095,1.1e-4,0.08167,0.07946,2.2e-4,0.08613,0.0878,0.07663,0.07496,1.7e-4,0.08102,-0.1,0.07052,0.07942,0.10553,0.07402,0.07697,0.08644,0.0723,-0.1,1,1,0,0.07202,0.52215,0,0-0.1 Gy
1,1,1,2,3,11,2,5,0,12.9076,10.39939,4774.694,14.861,50.134,1980.871,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1e-4,1e-4,0,1.2e-4,1.2e-4,0,1.2e-4,1.2e-4,1.1e-4,1.1e-4,0,1.2e-4,-0.1,1e-4,1.1e-4,1.4e-4,1.1e-4,1.1e-4,1.2e-4,1.1e-4,-0.1,1,1,0,1e-4,10.39939,0,0-0.1 Gy
2,1,1,2,4,10,2,3,0,1.59343,1.24026,4941.912,19.841,45.119,1970.883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2e-4,3.2e-4,0,3.6e-4,3.6e-4,0,3.7e-4,3.7e-4,3.3e-4,3.3e-4,0,3.5e-4,-0.1,3.1e-4,3.4e-4,4.3e-4,3.3e-4,3.4e-4,3.7e-4,3.2e-4,-0.1,1,1,0,3.2e-4,1.24026,0,0-0.1 Gy
2,1,1,1,6,15,9,8,0,5.34976,4.96859,1764.948,28.741,72.496,1989.358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.14088,0.13987,1e-4,0.16649,0.16428,2.2e-4,0.17575,0.16225,0.15641,0.15496,1.4e-4,0.15405,-0.1,0.15183,0.15557000000000001,0.20407,0.13841,0.13887,0.17883,0.13409,-0.1,1,1,0,0.14088,4.96859,1,0.1-0.2 Gy
2,2,1,1,1,10,5,7,0,52.64819,33.47477,2036.111,4.171,45.808,1987.242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.048,0.04775,3e-5,0.05337,0.05292,5e-5,0.05171,0.05215,0.04866,0.04831,3e-5,0.05023,0.04669,0.04674,0.05013,0.06041,0.04822,-0.1,0.05197,0.0473,0.04618,1,1,0,0.048,33.47477,0,0-0.1 Gy
1,2,1,1,7,15,6,7,0,103.94387,100.02935,1747.939,31.877,73.208,1986.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0696,0.06853,1.1e-4,0.07933,0.07715,2.2e-4,0.08338,0.0845,0.07377,0.0721,1.7e-4,0.07813,0.0674,0.06834,0.07711,0.10204,0.07145,-0.1,0.08382,0.07002,0.0678,1,1,0,0.0696,100.02935,0,0-0.1 Gy
1,1,1,1,12,18,3,7,0,3.78097,3.54005,2267.636,55.21,96.561,1986.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00985,0.00981,0,0.01111,0.01102,1e-5,0.01161,0.01172,0.01044,0.01038,1e-5,0.01101,-0.1,0.00968,0.01074,0.01385,0.01009,0.01044,0.01168,0.00991,-0.1,1,1,0,0.00985,3.54005,0,0-0.1 Gy
2,2,1,2,12,18,2,7,0,2.58453,2.36226,4250.131,56.465,97.675,1986.817,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7e-5,7e-5,0,8e-5,8e-5,0,8e-5,8e-5,8e-5,8e-5,0,8e-5,7e-5,7e-5,8e-5,1e-4,7e-5,-0.1,8e-5,7e-5,7e-5,1,1,1,7e-5,2.36226,0,0-0.1 Gy
2,2,1,1,3,14,3,10,0,255.34565,180.02889,2439.665,13.833,66.126,1997.898,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0105,0.01048,0,0.01181,0.01178,0,0.01216,0.01229,0.01103,0.01099,0,0.0116,0.01025,0.01029,0.01131,0.01443,0.0108,-0.1,0.01237,0.01056,0.01031,1,1,1,0.0105,180.02889,0,0-0.1 Gy
1,2,1,3,8,15,2,5,0,2452.15469,2381.92505,20000,38.12,71.74,1979.216,20,0,0,0,0,0,0,12,0,9,0,2,0,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,3,2,0,2,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,1,14,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0,2381.92505,0,0-0.1 Gy
1,2,1,1,3,13,5,10,0,159.51951,132.36929,1893.838,11.904,63.474,1997.166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04879,0.04813,7e-5,0.05509,0.05378,1.3e-4,0.05613,0.05715,0.05076,0.04977,1e-4,0.0535,0.04732,0.0477,0.05268,0.06764,0.05005,-0.1,0.05563,0.04874,0.04735,1,1,0,0.04879,132.36929,0,0-0.1 Gy
1,1,1,1,4,13,8,7,0,17.88638,15.83427,1616.369,19.049,60.738,1987.286,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.11449,0.11205,2.4e-4,0.13491,0.12978,5.1e-4,0.14231,0.14162,0.12712,0.12318,3.9e-4,0.13095,-0.1,0.11502,0.13099,0.17558000000000001,0.11737,0.1232,0.13998,0.11629,-0.1,1,1,1,0.11449,15.83427,1,0.1-0.2 Gy
1,1,1,1,1,9,2,7,0,365.77207,278.46229,2721.3,1.88,43.188,1986.905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0026,0.00259,0,0.00288,0.00287,0,0.0028,0.00286,0.00264,0.00263,0,0.0027,-0.1,0.00253,0.00268,0.00317,0.00267,0.00266,0.00274,0.00261,-0.1,1,1,0,0.0026,278.46229,0,0-0.1 Gy
2,1,1,1,12,15,2,1,37,185.99247,167.0603,2772.695,57.721,71.806,1959.694,5,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0.00252,0.00252,0,0.00285,0.00284,0,0.00292,0.00295,0.00265,0.00265,0,0.00279,-0.1,0.00248,0.00272,0.00345,0.0026,0.00268,0.00298,0.00254,-0.1,1,1,5,0.00252,167.0603,0,0-0.1 Gy
2,1,1,1,1,5,4,2,0,381.94798,309.16778,2166.038,3.488,21.943,1964.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02864,0.02851,1e-5,0.03167,0.03146,2e-5,0.03074,0.03154,0.02913,0.02896,2e-5,0.03001,-0.1,0.02784,0.02967,0.03577,0.02913,0.02922,0.03092,0.02861,-0.1,1,1,0,0.02864,309.16778,0,0-0.1 Gy
2,2,1,1,8,15,3,4,0,2.42026,2.2825,2430.408,39.857,70.126,1975.876,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01143,0.01142,0,0.01289,0.01285,0,0.01325,0.01337,0.012,0.01197,0,0.01265,0.01118,0.01122,0.01232,0.01568,0.01176,-0.1,0.01348,0.01151,0.01125,1,1,0,0.01143,2.2825,0,0-0.1 Gy
1,2,1,1,3,8,11,4,0,20.45175,16.91114,1539.869,12.449,38.928,1972.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18218,0.17673,5.4e-4,0.20971,0.19858,0.00111,0.21693,0.21997,0.19927,0.19111,8.2e-4,0.20523,0.18044,0.1829,0.20289,0.27123,0.18661,-0.1,0.21361,0.18295,0.17795,1,1,0,0.18218,16.91114,1,0.1-0.2 Gy
1,1,1,1,8,17,11,7,0,1.13347,1.09354,1604,38.729,80.567,1987.435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17576,0.17117,4.6e-4,0.20089,0.19136,9.5e-4,0.21329,0.21978,0.18791,0.18068,7.2e-4,0.19921,-0.1,0.17179,0.19626,0.26823,0.18146,0.18948,0.21392,0.1764,-0.1,1,1,0,0.17576,1.09354,1,0.1-0.2 Gy
2,1,1,1,11,15,11,3,0,4.30048,4.02628,1682,50.304,72.85,1968.154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19894,0.19759,1.4e-4,0.23085,0.228,2.8e-4,0.22633,0.19358,0.19908,0.19695,2.1e-4,0.23108,-0.1,0.20287,0.24017,0.27569,0.16882,0.17494,0.21907,0.18975,-0.1,1,1,0,0.19894,4.02628,1,0.1-0.2 Gy
1,1,1,1,2,10,10,7,0,73.71937,57.58515,1559.211,6.768,48.116,1986.945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16334,0.15761,5.7e-4,0.18444,0.17364,0.00108,0.18205,0.19063,0.16598,0.15767,8.3e-4,0.17374,-0.1,0.15832,0.17379,0.22182,0.16749,0.16656,0.1775,0.16228,-0.1,1,1,0,0.16334,57.58515,1,0.1-0.2 Gy
2,1,1,1,1,8,10,6,0,33.39357,20.14801,1758.462,2.186,38.792,1982.211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16243,0.16066,1.8e-4,0.17878,0.17584,2.9e-4,0.17442,0.17891,0.1633,0.16106,2.2e-4,0.1693,-0.1,0.15933,0.1675,0.1993,0.16973,0.16636,0.17529,0.16543,-0.1,1,1,0,0.16243,20.14801,1,0.1-0.2 Gy
1,1,1,1,8,16,11,8,0,3.25257,3.13798,1530.2,35.867,79.136,1988.866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18034,0.17568,4.7e-4,0.20613,0.19645,9.7e-4,0.21872,0.22532,0.19279,0.18544,7.3e-4,0.20434,-0.1,0.17631,0.20133,0.27488,0.18619,0.19436,0.21937,0.18102,-0.1,1,1,0,0.18034,3.13798,1,0.1-0.2 Gy
2,2,1,1,10,16,2,4,0,532.96715,492.62688000000003,2750.16,48.222,76.737,1974.122,5,0,0,0,0,0,0,4,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3,0,0,0.00227,0.00226,0,0.00256,0.00255,0,0.00263,0.00265,0.00238,0.00237,0,0.00251,0.00222,0.00223,0.00244,0.00311,0.00233,-0.1,0.00267,0.00228,0.00223,1,1,5,0.00227,492.62688000000003,0,0-0.1 Gy
2,2,1,1,9,16,8,5,0,9.34565,8.57146,1780.899,41.709,76.054,1979.951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11469,0.11393,8e-5,0.12303,0.12177,1.3e-4,0.13129,0.14178,0.12083,0.11975,1.1e-4,0.12564,0.11147,0.11499,0.12216,0.15809,0.12286,-0.1,0.13957,0.1165,0.11479,1,1,0,0.11469,8.57146,1,0.1-0.2 Gy
2,2,1,1,3,7,2,2,0,1333.92471,1022.50663,2759.614,13.214,31.802,1964.193,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.00234,0.00234,0,0.00264,0.00263,0,0.00269,0.00272,0.00245,0.00245,0,0.00258,0.00229,0.0023,0.00251,0.00318,0.00241,-0.1,0.00274,0.00235,0.0023,1,1,1,0.00234,1022.50663,0,0-0.1 Gy
1,2,1,1,15,18,3,5,0,1.16085,1.11331,2385.358,71.181,101.882,1976.303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00612,0.0061,0,0.0069,0.00686,0,0.00719,0.00725,0.00648,0.00645,0,0.00683,0.00596,0.00601,0.00666,0.00855,0.00627,-0.1,0.00724,0.00616,0.00596,1,1,0,0.00612,1.11331,0,0-0.1 Gy
2,1,1,1,5,15,6,10,0,4.62355,3.87208,1874.379,21.866,73.522,1997.26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.06242,0.06197,4e-5,0.07453,0.07367,9e-5,0.07589,0.07653,0.06883,0.06811,7e-5,0.07136,-0.1,0.05757,0.06367,0.08993,0.05849,0.06488,0.07551,0.0596,-0.1,1,1,0,0.06242,3.87208,0,0-0.1 Gy
1,2,1,1,7,14,9,6,0,95.49487,92.04655,1580.906,31.492,68.409,1982.513,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.13566,0.13244,3.2e-4,0.1559,0.14926,6.6e-4,0.16417,0.16812,0.14527,0.1403,5e-4,0.15511,0.13199,0.13381,0.15334,0.20522,0.14204,-0.1,0.16527,0.13768,0.13285,1,1,1,0.13566,92.04655,1,0.1-0.2 Gy
2,2,1,1,4,14,5,9,0,98.03765,79.47912,2017.373,18.359,66.867,1994.113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.04702,0.04683,2e-5,0.05315,0.05281,3e-5,0.05417,0.0552,0.04961,0.04933,3e-5,0.05247,0.04577,0.04597,0.05098,0.06454,0.04819,-0.1,0.05501,0.04758,0.04648,1,1,0,0.04702,79.47912,0,0-0.1 Gy
1,2,1,2,15,17,2,1,36,54.98015,52.72871,4653.075,70.67,84.023,1958.953,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,6e-5,6e-5,0,7e-5,7e-5,0,7e-5,7e-5,6e-5,6e-5,0,7e-5,6e-5,6e-5,6e-5,8e-5,6e-5,-0.1,7e-5,6e-5,6e-5,1,1,1,6e-5,52.72871,0,0-0.1 Gy
1,1,1,2,4,11,2,6,0,1296.68104,1141.88326,4354.609,16.401,53.388,1982.584,12,1,0,0,0,0,1,8,0,6,0,2,0,0,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,8,3,1,0,0,1.2e-4,1.2e-4,0,1.4e-4,1.4e-4,0,1.5e-4,1.5e-4,1.3e-4,1.3e-4,0,1.4e-4,-0.1,1.2e-4,1.4e-4,1.7e-4,1.3e-4,1.3e-4,1.5e-4,1.3e-4,-0.1,1,1,12,1.2e-4,1141.88326,0,0-0.1 Gy
1,1,1,1,7,10,8,2,0,70.35592,66.79732,1653.375,31.649,48.528,1962.475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11123,0.10903,2.2e-4,0.12864,0.12393,4.7e-4,0.13325,0.13722,0.12035,0.11688,3.5e-4,0.1235,-0.1,0.10879,0.12336,0.16669,0.11405,0.11834,0.13661,0.11162,-0.1,1,1,0,0.11123,66.79732,1,0.1-0.2 Gy
1,2,1,1,7,13,10,3,0,0.31211,0.30076,1513.14,34.77,60.088,1970.914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15535,0.15011,5.2e-4,0.1822,0.17113,0.00111,0.20425,0.21426,0.16414,0.15599,8.1e-4,0.18073,0.1491,0.15275,0.18241,0.2591,0.17052,-0.1,0.20139,0.16275,0.15664,1,1,0,0.15535,0.30076,1,0.1-0.2 Gy
2,1,1,1,11,14,4,2,0,50.83368,48.05612,2196.35,51.573,68.436,1962.47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02671,0.02662,1e-5,0.03019,0.03001,2e-5,0.03156,0.03135,0.02804,0.02791,1e-5,0.02983,-0.1,0.02626,0.02895,0.03738,0.02743,0.028,0.0317,0.02674,-0.1,1,1,0,0.02671,48.05612,0,0-0.1 Gy
2,2,1,1,1,10,3,7,0,140.93771,89.61101,2462.819,4.206,45.832,1987.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01066,0.01063,0,0.0118,0.01175,0,0.01142,0.01166,0.01082,0.01078,0,0.01119,0.01037,0.01036,0.01103,0.01333,0.01078,-0.1,0.01153,0.01054,0.01032,1,1,0,0.01066,89.61101,0,0-0.1 Gy
1,1,1,1,11,18,3,10,0,3.00068,2.8881,2132,54.318,106.22,1997.501,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01502,0.01494,1e-5,0.01695,0.01678,2e-5,0.01773,0.01792,0.01593,0.0158,1e-5,0.0168,-0.1,0.01475,0.0164,0.02122,0.0154,0.01594,0.01783,0.0151,-0.1,1,1,0,0.01502,2.8881,0,0-0.1 Gy
