endpoint,contrast,sex,city,agxcat,agecat,agex,age,year,pyr,dose,dose_level,pihat,cate,cate_lo,cate_hi,logRR,rr
solid,control_vs_high,2,1,4,12,19.788,55.097,1980.908,0.69576,0.08717,control,0.39687368496513653,398.12902535179984,104.11234635793032,968.8968505460552,0.6685256989959621,1.9812947636754286
solid,control_vs_high,2,2,1,5,4.874,20.137,1960.868,0.22979,1.25972,high,0.43213067394714566,46.58390488066878,16.372747476904763,102.43412647462742,0.8214153699775905,2.299886400900486
solid,control_vs_high,2,1,4,13,16.539,63.458,1992.516,184.82017,0.62312,high,0.39072850411201016,564.5341147331267,202.08619299048473,1132.9688229505116,0.5470946874153795,1.747154746529134
solid,control_vs_high,1,1,3,10,11.435,48.421,1982.583,32.75108,0.85659,high,0.4122001388602546,373.2454448320146,140.6372535455263,786.8478846861318,0.8121359457967751,2.2746466152298104
solid,control_vs_high,2,1,6,15,29.373,70.914,1987.138,53.09354,0.06937,control,0.36500897388272724,646.0050064682046,211.71586269434727,1318.6626445458344,0.48614733419888406,1.6422379279710557
solid,control_vs_high,2,2,4,12,19.864,55.131,1980.874,6.86266,4.2e-4,control,0.368637246855389,405.4669089411571,110.1441429832981,1046.0893161058123,0.6685477844521229,1.9813777058981499
solid,control_vs_high,1,2,4,13,15.713,62.293,1992.187,1.86598,1.94678,high,0.3613052747967873,1627.5201276221317,489.7337815366613,3536.027744177633,0.5592311784565146,1.7701604145010028
solid,control_vs_high,1,1,1,6,4.857,25.132,1965.87,2.0649,0.06958,control,0.45084413733789463,40.83203001539568,13.761305711345493,87.84243207420101,0.8029567681283116,2.2577475659217674
solid,control_vs_high,1,2,7,16,34.713,75.055,1985.947,0.1009,0.04622,control,0.3228489444213863,705.9699301001812,17.68219047781364,2126.797355137265,0.3105612780417405,1.3820752901760878
solid,control_vs_high,2,1,5,14,23.096,67.019,1989.519,13.01602,1.62596,high,0.3778065678820477,589.5433482203796,163.0971259740156,1249.4197399875886,0.46680773303438533,1.6129391836244886
solid,control_vs_high,2,1,14,17,66.305,83.23,1962.523,77.72572,0.00298,control,0.305562174559038,243.75440849714292,-51.52869555483468,708.2349960799758,0.21758559515858247,1.2546443929699884
solid,control_vs_high,1,1,8,10,35.948,49.177,1958.826,33.25034,0.07007,control,0.3790508949917607,110.26174670350179,23.9578749851595,276.47308244597997,0.5273516575637901,1.7202006892660944
solid,control_vs_high,1,1,9,12,41.57,58.463,1962.489,162.19017,0.04977,control,0.36056499678728904,292.84329442527763,3.8135642090302446,707.5703247990235,0.32593622742529155,1.4037831960835467
solid,control_vs_high,2,1,2,8,6.771,38.588,1977.413,61.353,0.60138,high,0.43515422360380074,150.5642972617113,62.3505962277513,308.75163447818915,0.8230871133537468,2.303081434703686
solid,control_vs_high,2,1,6,11,26.486,53.439,1972.551,583.89911,0.00265,control,0.3901495295227994,290.60803757757736,109.18686054381195,590.9662100061319,0.6186420269812007,1.8818119005731635
solid,control_vs_high,1,1,11,13,50.871,64.107,1958.836,151.71791,0.01062,control,0.3422061066015136,248.18396163407195,-150.37219404660516,786.4363909732025,0.17864698207248045,1.2090223095227381
solid,control_vs_high,1,2,5,9,21.278,43.338,1967.665,26.73785,0.64084,high,0.3772013677009435,194.96974217920675,55.160636185206755,460.9894279430885,0.7095783304699554,2.0656705267457935
solid,control_vs_high,2,2,8,10,35.873,49.135,1958.868,26.07124,0.0462,control,0.355532890851164,224.9233443630267,56.4208720733696,488.71826925557906,0.5327552313145852,1.729750515293063
solid,control_vs_high,2,1,10,16,46.358,78.31,1977.551,114.0045,0.06793,control,0.33500506765212057,231.7729345181836,-85.18741431697966,662.5088901224882,0.20127357514852967,1.2363430149675356
solid,control_vs_high,1,2,10,18,45.839,97.193,1996.96,2.01406,0.03255,control,0.28550296513889206,697.6200049570778,-475.221623287807,2467.200814118924,0.19020317444925242,1.2288324891501523
solid,control_vs_high,1,1,9,18,42.019,86.213,1989.789,2.2981,1.52645,high,0.32737084932022215,704.1032395790737,-36.69507938560073,1942.1096795035446,0.2707261982434504,1.3255964592824316
solid,control_vs_high,1,2,4,13,19.915,60.156,1985.846,0.24592,1.11131,high,0.35855097818437764,604.9616630270673,157.7017406060177,1544.0923920075625,0.5589705976878887,1.771027341474191
solid,control_vs_high,1,1,8,16,35.868,79.109,1988.838,98.13316,1.6e-4,control,0.3431613517015119,936.0600412845268,-7.599057768222928,2381.747463519345,0.3082027853456529,1.3762271292657788
solid,control_vs_high,2,2,7,11,34.778,50.088,1960.917,0.80482,0.02786,control,0.3557734400865281,200.20366850462955,50.843364722306596,434.6625546300515,0.5326696612747099,1.7296271122139955
solid,control_vs_high,1,1,6,16,28.035,76.638,1994.198,20.48153,0.87221,high,0.35588039314305003,1788.5649821255242,335.2137224360439,3897.2928374224816,0.4339618922927054,1.5638253271312568
solid,control_vs_high,1,2,4,14,19.639,65.017,1990.984,0.0275,1.53157,high,0.35308816200611515,775.9710898631595,195.73030583596997,1920.9664371901513,0.48839886843004665,1.64836377678486
solid,control_vs_high,2,2,8,14,38.213,66.793,1974.184,799.9443,3.7e-4,control,0.33186577363244657,159.62795402317528,-13.83185523559022,419.63837496275727,0.2546721687267328,1.303273388917854
solid,control_vs_high,1,2,5,15,22.407,71.374,1994.571,4.32091,0.06238,control,0.3421198596789653,2399.445906717056,664.8801640769767,5449.49378791627,0.549445167089125,1.7536711463919714
solid,control_vs_high,1,2,6,11,29.812,50.105,1965.897,2.33813,0,control,0.3580932046978555,234.40320590973843,67.50576029382015,579.7108630046755,0.6528537828081532,1.9467480872430905
solid,control_vs_high,1,2,3,11,13.236,51.808,1984.177,208.7598,0.02747,control,0.37721036799084784,496.6171806624711,186.54452058793532,1055.3719070588463,0.8112099567903323,2.2726264221746955
solid,control_vs_high,2,1,8,17,39.898,80.152,1985.85,0.84627,0.056710000000000003,control,0.3408010286931444,415.8195383452585,-19.269462894835865,1269.7223206383594,0.2741553758015103,1.3304745628448253
solid,control_vs_high,2,1,11,15,51.432,73.384,1967.552,20.94184,0.8525,high,0.3345141785315696,248.27605556042514,-75.69983797558358,719.7917717333103,0.22398420792514043,1.2661158319648722
solid,control_vs_high,1,1,1,4,2.766,16.845,1959.677,39.65984,1.34593,high,0.4644232629714846,24.58865018977309,8.48553928021165,54.98993220389121,0.8020196037428434,2.2565061475870385
solid,control_vs_high,2,2,1,8,2.698,36.548,1979.456,24.20706,1.10091,high,0.41416199012536,139.11710158158945,49.19612265011853,286.8442586490758,0.8217710330463518,2.300068838836776
solid,control_vs_high,1,2,12,15,56.784,73.495,1962.318,10.18563,0.04727,control,0.2986137041475168,310.90827628211736,-114.03538753480345,887.9455686384329,0.2229832470155203,1.2651570926613973
solid,control_vs_high,1,2,8,16,37.909,76.556,1984.252,51.35115,0.00907,control,0.31732173386198553,1451.2924570747534,-95.87280126843216,3580.276292516641,0.28739908118744484,1.3483893186789577
solid,control_vs_high,2,2,5,15,21.633,73.279,1997.25,498.32645,0.00223,control,0.3446960082154857,710.6591105212067,154.28418526631947,1615.2216277830894,0.49455680535753666,1.6682616813807352
solid,control_vs_high,1,1,1,9,1.422,44.414,1988.589,8.47956,0.84733,high,0.4307149475118455,229.0171607154738,89.58835019565396,459.13500108910114,0.8106667902358843,2.271596785774994
solid,control_vs_high,2,1,3,6,12.027,28.717,1962.286,228.16507,0.03069,control,0.44071313926688815,76.1690267141308,27.48132766829308,158.45347343189565,0.823273021990411,2.303824761413711
solid,control_vs_high,1,1,12,18,58.137,94.998,1982.459,3.8169,0.00331,control,0.2984849437337083,702.4828125709913,-199.24852971101143,2096.8913882072766,0.21424635854648194,1.2507839157990317
solid,control_vs_high,1,1,4,13,17.531,61.696,1989.761,182.2311,0.04822,control,0.3875504614362631,885.4046175247066,260.67071291801903,1866.9451153903415,0.5155184600030578,1.692869671309161
solid,control_vs_high,1,1,5,15,23.709,72.037,1993.924,43.36227,0.06759,control,0.36690602685244006,1979.296319661377,628.7716522826425,3944.162498293391,0.5495938679752888,1.7539066466864643
solid,control_vs_high,1,2,7,16,33.741,77.688,1989.55,18.57917,0.02677,control,0.3210179353428899,1041.188278884144,71.05066721427133,2547.2316610317953,0.3279622331723953,1.4032389678692998
solid,control_vs_high,2,1,7,10,33.267,47.311,1959.641,36.30752,1.38502,high,0.3888845043734311,140.90922191853582,40.85112100669758,297.5237970167276,0.5520772037809357,1.7619937554559957
solid,control_vs_high,2,1,6,13,29.962,60.183,1975.818,0.35504,1.60035,high,0.3773142646636544,292.1025348977019,73.37576362080023,710.8608738149509,0.4728416734353137,1.621878268686222
solid,control_vs_high,2,2,11,15,54.762,70.079,1960.926,0.4525,0.0291,control,0.30834407367196714,177.34971082676506,-5.244203136370774,504.3934272526947,0.2680133468825598,1.321698069307526
solid,control_vs_high,1,2,4,13,16.184,63.29,1992.712,23.92505,1.37922,high,0.35950986006301466,1162.5532213548556,381.2069723986109,2349.766081819923,0.5589496685851377,1.7697332498133644
solid,control_vs_high,1,2,7,17,32.799,81.475,1994.281,105.80027,0.00195,control,0.3178502654315997,1738.1007010898627,127.37287896860904,4200.97927493764,0.3280152574556161,1.4033016992670113
solid,control_vs_high,1,2,5,8,22.65,36.823,1959.778,25.38196,0.02618,control,0.3834311147261072,100.56934231805194,28.871211433755782,230.35193122562526,0.7069095677807797,2.063100975963228
solid,control_vs_high,2,2,1,8,1.722,38.561,1982.443,17.27883,0.64288,high,0.41291722515700013,160.03122913435732,56.27364164115556,333.42598959131055,0.8213983584238307,2.2993131189730325
solid,control_vs_high,2,2,5,11,24.849,50.124,1970.878,0.43908,0.04127,control,0.36833645097034273,350.51636880530555,90.12555356252743,855.2474319290628,0.6542658107244467,1.9541058189042029
solid,control_vs_high,1,1,7,10,33.896,47.803,1959.504,5.69164,1.88207,high,0.3834022079890059,86.13527019463316,22.542090975702084,204.52770840834407,0.547082758273824,1.753257808282411
solid,control_vs_high,2,1,4,9,16.39,43.394,1972.601,459.50985,0.02913,control,0.4161020103524622,217.16878661938867,88.12895877352445,409.9922541569654,0.8295473819682392,2.3220412943703064
solid,control_vs_high,2,2,6,16,29.864,75.131,1990.871,1.05365,0.01135,control,0.33240134181213926,777.3479666673559,137.22534805040246,1957.3827193817458,0.43584285670312295,1.565775424143658
solid,control_vs_high,1,2,7,12,31.626,58.512,1972.491,22.07208,1.3417,high,0.3458196642042914,467.05609577174005,126.61387110810583,1062.7284289111587,0.4710556788540483,1.6191174216338546
solid,control_vs_high,2,2,3,14,14.373,66.414,1997.645,73.73241,0.63486,high,0.3619932627852325,535.6745614080749,188.10899099848461,1081.2821778503478,0.5730653841991593,1.7924291876904752
solid,control_vs_high,2,2,6,11,28.178,51.785,1969.212,89.86778,0.04945,control,0.3620856240125539,328.79660470101305,114.02369425962607,665.3517121661989,0.657329426416898,1.9550987198438838
solid,control_vs_high,2,1,13,18,61.879,89.379,1973.099,39.26788,0.04668,control,0.30392309177851473,317.1402808862972,-76.2690259787332,869.7348796743594,0.21655438115344036,1.2533451705958376
solid,control_vs_high,2,1,12,18,56.735,89.244,1978.109,278.71088,1.2e-4,control,0.3100891279163755,294.1576068208626,-50.86085029252751,786.472750917709,0.21610768922201926,1.2525249113531227
solid,control_vs_high,1,2,12,14,56.041,69.213,1958.78,63.19931,0.00259,control,0.30417556898365655,279.8315968703944,-96.25447621160559,823.0348607013746,0.20884997647454806,1.2462489790728886
solid,control_vs_high,2,1,1,8,1.514,38.461,1982.543,225.99968,0.06973,control,0.44243391694318374,178.47557437360751,81.48112496945194,338.6056612971742,0.8212540818343479,2.298948186557101
solid,control_vs_high,1,1,7,11,31.516,53.461,1967.542,7.26496,1.60267,high,0.379527181432602,331.56394976614376,98.77930785516776,731.9125497296842,0.6143847423612134,1.8739466483163127
solid,control_vs_high,2,2,2,12,7.938,56.652,1994.319,107.84333,0.04955,control,0.3821488605491118,838.3066903319466,336.8084925574501,1589.7663301782252,0.7242913305423044,2.0856648863020273
solid,control_vs_high,1,1,8,13,39.919,60.162,1965.84,0.80872,0.09356,control,0.36061474744524546,363.1340401778629,7.23475470084993,1161.3474854062806,0.31048081126810173,1.3819024014241936
solid,control_vs_high,1,1,1,12,3.804,56.129,1997.921,97.36928,0.07038,control,0.41262488857140267,744.9870115950406,330.09548290882304,1343.9146427559974,0.705770568864549,2.047586794580051
solid,control_vs_high,2,1,6,10,26.259,48.331,1967.669,193.06725,0.06849,control,0.3968046530783042,184.42676384764434,55.05288052496518,393.4197287726203,0.6573304802848068,1.955178818757706
solid,control_vs_high,2,1,5,13,20.808,64.104,1988.892,507.59635,1e-4,control,0.3843586400926014,523.1433184861299,146.44111055408314,1104.6699681874397,0.48407529919628733,1.6422613839910107
solid,control_vs_high,2,1,15,17,70.259,83.831,1959.172,4.44406,0.07406,control,0.30031034144554625,262.9036309815214,-57.86024062848391,741.6495584604346,0.23869371345973994,1.2846383502550056
solid,control_vs_high,2,1,4,10,19.87,45.137,1970.865,5.91422,0.0103,control,0.40926205305032504,273.2107964107959,85.76553266909487,618.0593854550938,0.7553559159384671,2.158378985566887
solid,control_vs_high,1,2,2,8,6.671,38.534,1977.467,14.50189,0.08956,control,0.4022521933071179,93.10344209939734,33.91722947800899,195.5371571305886,0.8033783468119033,2.2585896744322365
solid,control_vs_high,2,1,6,8,25.775,39.091,1958.912,109.05359,0.04841,control,0.4090368080845574,134.86044411106857,46.109237378473466,289.3612455724971,0.6578066378863514,1.9562199408254295
solid,control_vs_high,1,2,2,11,9.934,50.166,1985.836,0.20915,1.41974,high,0.3835067802930932,355.4392834247212,115.15700371390554,807.9610586033341,0.8118806533095618,2.2740154198361373
solid,control_vs_high,2,1,3,5,10.926,24.166,1958.837,207.068,1.7e-4,control,0.44806754907945656,65.5456101842101,25.3105284751188,133.2178524293378,0.8235248830346326,2.3042995836007196
solid,control_vs_high,2,1,4,13,19.171,60.807,1987.233,222.42534,0.01033,control,0.39057521226384584,336.8015675688811,102.1078671302154,732.490600536079,0.49772904976923193,1.6638896060466568
solid,control_vs_high,1,2,1,5,1.795,23.597,1967.407,139.72219,0.02825,control,0.42766456916123,28.853658039275466,10.066153499085333,64.67443566777801,0.8023951336683194,2.256705937675147
solid,control_vs_high,2,1,3,11,12.138,53.394,1986.853,58.09793,0.06908,control,0.4091278619269609,426.8128833690225,155.3345500116823,877.3092101271972,0.7922578717962342,2.231131258279866
solid,control_vs_high,2,1,2,10,9.84,45.124,1980.881,0.37184,0.08732,control,0.4226730422097038,294.3686216967497,93.79312510736078,688.8889220032653,0.8319672296932138,2.319939599756833
solid,control_vs_high,2,2,7,9,30.839,44.118,1958.885,2.65858,0.83975,high,0.36796249196486247,216.2321090171916,73.34963161545095,489.2351163478188,0.657365028559753,1.9553382121181588
solid,control_vs_high,2,2,2,5,7.941,24.17,1961.833,4.90177,1.34826,high,0.4228568855024355,56.291752712193286,20.176185616534944,124.11644967255111,0.8233874637569321,2.303952253714183
solid,control_vs_high,1,1,6,11,29.611,50.009,1965.993,0.01701,1.53426,high,0.38625532217542863,196.24317751969045,50.471591440843625,503.2762887341353,0.6528537828081532,1.9467480872430905
solid,control_vs_high,1,1,1,3,0.915,14.161,1958.842,433.74475,1.2e-4,control,0.4704408265445949,25.109459265347528,8.60649687455312,58.42886562800147,0.8008930786056764,2.254430265966923
solid,control_vs_high,1,2,9,16,42.501,78.866,1981.97,9.64972,0.85744,high,0.30929899326921145,873.3757073823043,-54.61009484929888,2355.1035946714,0.2705576377438133,1.3254057082822612
solid,control_vs_high,2,1,2,12,9.841,55.123,1990.879,0.37046,0.08732,control,0.4100009974231396,426.8688355065436,125.58974606435672,976.3424343587129,0.7452762154294237,2.1304183582272653
solid,control_vs_high,2,2,5,12,24.849,55.123,1975.879,1.51113,0.0079,control,0.3622918892845271,301.21529081418265,71.08100639494836,800.1497129230428,0.5677136383389901,1.793250656710173
solid,control_vs_high,1,1,5,10,24.835,45.121,1965.881,2.71395,0,control,0.3985924889949748,177.46537862184553,41.629215909834656,458.77924801097316,0.6493078437629083,1.9451080141219326
solid,control_vs_high,1,2,11,15,51.545,73.413,1967.476,269.28339,3.4e-4,control,0.3047712684487926,358.64969547478506,-111.66311555847632,1071.2024264589197,0.2217581993477047,1.2637095439847768
solid,control_vs_high,2,2,12,14,56.014,69.204,1958.798,18.6872,0.04633,control,0.3078496063953626,146.86569895849,-48.11632130739156,472.3861614713259,0.21148083146461638,1.2494348808644766
solid,control_vs_high,2,1,3,12,13.287,57.281,1989.589,19.69653,1.854,high,0.40271636053631416,276.37063752970823,97.3083416165874,574.8700635626,0.6651277393631694,1.9653054166019719
solid,control_vs_high,1,2,2,10,8.066,46.732,1984.272,32.11284,1.11177,high,0.3901903596682264,363.28179807890797,131.8944326332311,807.3652166733118,0.8125031330900152,2.2755412990737005
solid,control_vs_high,2,2,7,16,31.52,78.426,1992.512,93.38094,0.02984,control,0.32659377548895996,1115.8817303788385,221.0026017358963,2379.454120878491,0.43260429606618667,1.5614449179367837
solid,control_vs_high,1,1,3,11,10.994,54.199,1988.803,61.69882,0.00273,control,0.4055033184259209,851.3783809914985,297.3507427686365,1836.3270481341149,0.7664787633385914,2.176979272331318
solid,control_vs_high,1,2,9,13,41.456,63.39,1967.539,30.9666,0.04858,control,0.32806613900413295,241.31041638762932,-36.30699493407948,659.8197613135305,0.23631162695705113,1.2794131496667995
solid,control_vs_high,2,2,4,11,19.859,50.127,1975.875,0.40479,0.82119,high,0.3747380170713086,340.60406645898667,104.01062101753999,792.0379296167941,0.7550216833745628,2.1575732662230047
solid,control_vs_high,1,2,14,16,65.148,78.772,1959.231,2.24966,0.58869,high,0.28345073207799265,364.00409885310546,-92.75698816022326,965.0010251233673,0.2152422054379323,1.2519371982331595
solid,control_vs_high,1,1,1,12,3.846,56.144,1997.895,143.51991,0.05024,control,0.4125499708416373,744.9870115950406,330.09548290882304,1343.9146427559974,0.705770568864549,2.047586794580051
stomach,control_vs_moderate,1,1,7,16,34.702,75.054,1985.948,0.14089,0.09823,control,0.4331797506700782,7.312623175486517,-210.39949626659592,261.22095232292753,0.0013362618242184227,1.0082777920857044
stomach,control_vs_moderate,1,1,4,11,17.777,51.577,1979.397,86.72924,0.09107,control,0.45981206746837944,7.01101720708732,-25.75449175024716,48.442299749663455,0.04766314175685313,1.0580250114226897
stomach,control_vs_moderate,1,2,6,14,25.979,69.186,1988.812,28.61008,4.2e-4,control,0.42079493821954145,32.333269914153774,-173.1672798650416,258.1161761106644,0.035531061882767195,1.0439158484234505
stomach,control_vs_moderate,1,1,10,17,49.89,80.146,1975.856,0.55273,0.04556,control,0.4140349225513509,12.790991191619378,-160.13836052494207,229.23562406531406,0.014941804452390272,1.023332940940851
stomach,control_vs_moderate,2,2,9,18,44.213,85.804,1987.198,2.90654,0.15847,moderate,0.4043030761902093,8.788158830059055,-90.17989193844816,122.74751572674774,0.015861241629984927,1.0247953571804058
stomach,control_vs_moderate,2,1,7,10,33.239,47.283,1959.641,121.70959,0.29096,moderate,0.4521609110433478,1.6757591779251872,-12.099674010865149,17.773128463537947,0.027672862807510745,1.0378054436894597
stomach,control_vs_moderate,1,2,10,16,48.074,76.534,1974.067,19.11988,0.04806,control,0.39328467569553627,9.516148276874572,-172.79659587377623,232.30544386214794,0.005045339224348774,1.0122659828227298
stomach,control_vs_moderate,1,2,11,15,51.298,73.347,1967.657,9.10735,0.11641,moderate,0.39048317707996727,22.722700983423646,-135.7033308515136,230.54865159335623,0.026904156079451885,1.0349294316497872
stomach,control_vs_moderate,2,2,7,12,31.627,58.512,1972.491,46.44575,0.28143,moderate,0.4265009342681111,5.203890983544968,-29.28288974870171,47.35337037144657,0.02958836794026478,1.038217125382877
stomach,control_vs_moderate,1,1,2,8,6.304,38.339,1977.631,180.74205,0.40174,moderate,0.4772411753667785,2.321283798719398,-10.324942017529011,18.951792442456235,0.0415792257277744,1.0546451903358631
stomach,control_vs_moderate,1,2,11,18,52.786,86.389,1979.212,17.10288,0.0091,control,0.3852463533538442,27.484292455598272,-153.9477607306875,254.52729575880528,0.0316947830717679,1.0420348324169681
stomach,control_vs_moderate,1,1,2,5,6.406,23.407,1962.597,360.65779,0.02899,control,0.481390043509633,0.34045148568920436,-2.4540392012142673,3.825914856435354,0.03239578635277148,1.0467382783284118
stomach,control_vs_moderate,1,2,2,9,8.178,41.778,1979.205,168.36027,0.02909,control,0.4494162761137113,2.392405686670435,-9.804109131369822,18.617477625424304,0.0427633013204779,1.0549514055321343
stomach,control_vs_moderate,2,1,5,12,24.879,55.143,1975.859,5.52831,0.01091,control,0.4598373739946412,5.60563791877432,-15.82307237514703,34.561660151995234,0.06128279568101322,1.0725447066207805
stomach,control_vs_moderate,1,2,8,15,39.767,70.081,1975.92,0.15232,0.47214,moderate,0.4045767597939896,1.9505482904235307,-96.35454690218752,110.44868439695729,4.7517358910614555e-4,1.0066969430572692
stomach,control_vs_moderate,1,2,2,11,7.562,51.745,1989.787,16.35266,0.2782,moderate,0.4473194156902247,9.693736875256995,-39.93752449400989,74.07086933404553,0.04646245677954324,1.0577008959416936
stomach,control_vs_moderate,2,1,13,18,61.726,94.201,1978.074,91.86399,0,control,0.4056802247322151,25.04184593130091,-77.23839684030943,167.40196217546426,0.06479943994301124,1.0808026074193233
stomach,control_vs_moderate,2,2,10,12,46.001,59.192,1958.799,22.35233,0.05157,control,0.4096007789223154,4.5842738076256975,-33.68284787845316,52.72190149009978,0.02493151193695059,1.0335520688904447
stomach,control_vs_moderate,2,1,5,14,22.849,66.982,1989.728,270.82438,0.05043,control,0.45887740155735335,10.927255524292532,-31.271060144190677,64.90107258543611,0.06055363333721567,1.0716152460269772
stomach,control_vs_moderate,1,2,3,11,11.119,52.442,1986.929,7.98058,0.09423,control,0.4429235370368312,12.858411238261965,-41.70257192577884,91.72699837948498,0.04785109824870931,1.0588895062433412
stomach,control_vs_moderate,2,1,10,16,48.057,76.688,1974.229,784.6847,0.01052,control,0.42642373416724144,9.06329325625354,-67.53768405129631,98.2047173254228,0.022144327226173995,1.0302329683763922
stomach,control_vs_moderate,1,1,10,13,47.794,61.902,1959.707,236.63047,0.05065,control,0.4215567744181045,5.286925192529714,-89.31532037867852,120.12275674838229,0.006498983428985047,1.013657822197617
stomach,control_vs_moderate,1,1,3,7,13.538,31.969,1964.028,2204.39035,1.2e-4,control,0.47044185938126315,0.5183326346344304,-2.744406132640198,5.002168868952577,0.040810286025733125,1.053811184580343
stomach,control_vs_moderate,2,1,8,13,39.857,60.131,1965.871,5.78469,0.00968,control,0.4407065703031348,3.9221911897537844,-46.77245563554644,56.520964219455024,0.01786855440039446,1.0257031300700545
stomach,control_vs_moderate,1,1,12,16,59.962,75.183,1960.822,0.81755,0.02617,control,0.40377563221093177,49.63225913339445,-158.84009418040557,333.43826748375955,0.054094442574925454,1.0650827135291798
stomach,control_vs_moderate,1,1,5,16,23.836,76.126,1997.886,24.39014,0.03293,control,0.44566835032411767,44.59251752663957,-217.3294941832149,361.1846457574199,0.034634230516375014,1.0436474069559323
stomach,control_vs_moderate,2,1,11,13,50.868,64.134,1958.865,317.3132,1.2e-4,control,0.4266566715730515,11.712520780861013,-51.332258418097496,93.99310193548486,0.04223927750913257,1.0521978387092115
stomach,control_vs_moderate,2,2,2,8,9.87,35.134,1970.868,0.43631,0.11031,moderate,0.4587508870976474,1.8610931978664826,-5.268008378680593,13.728035176640212,0.06148264538683402,1.0774064605485916
stomach,control_vs_moderate,1,1,10,17,48.299,81.676,1978.976,40.18911,0.23752,moderate,0.4154549616415912,9.421234908814485,-160.7153635243475,205.37776610084444,0.009022802801047645,1.0172403801987917
stomach,control_vs_moderate,2,2,2,9,9.981,40.189,1975.813,0.25882,0.04181,control,0.4571812323145496,2.342160046864629,-6.284629382564048,14.67015131088356,0.06577343595864697,1.0809519382978792
stomach,control_vs_moderate,2,1,3,9,14.893,40.149,1970.853,1.56886,0.07166,control,0.4759958177312606,2.015924603968965,-5.297359693985201,12.086668759298693,0.06758576617215828,1.0824461429698804
stomach,control_vs_moderate,2,2,9,17,44.888,80.143,1980.862,1.29068,0.00262,control,0.40508879908040024,8.470642510110382,-83.00739512282742,115.32269681491017,0.016471826220433645,1.0244973682516552
stomach,control_vs_moderate,2,1,7,12,34.869,55.137,1965.864,16.37715,0,control,0.44800518977349857,3.4712066562459403,-25.31326931846185,36.684062146840375,0.026230252232103936,1.0349676261875065
stomach,control_vs_moderate,1,2,4,8,16.269,38.334,1967.67,25.29226,0.15242,moderate,0.4408407611972379,1.922614841101306,-7.768241155502337,15.458022374358304,0.04406309674625203,1.0561298751995956
stomach,control_vs_moderate,1,1,14,18,68.622,86.691,1963.668,20.14501,0.05125,control,0.39070909875137816,85.56789655002274,-203.2703706122395,510.26017420450427,0.06855672246615295,1.0844399151860873
stomach,control_vs_moderate,1,1,2,11,6.681,53.543,1992.46,41.93776,0.27954,moderate,0.472447149595169,9.269745801618617,-33.26747242912251,66.3457098273238,0.04548745586127619,1.0566756995486737
stomach,control_vs_moderate,1,1,6,9,26.75,43.576,1962.422,39.60517,0.17178,moderate,0.4514501021416029,1.2324711116850262,-8.378979095827905,13.07754023218376,0.032523140263121184,1.0425202853205993
stomach,control_vs_moderate,2,1,4,7,17.943,32.034,1959.688,2155.25051,1.2e-4,control,0.4746798222347588,1.1956315278396172,-4.113823110400044,8.38576472624737,0.0611535697609789,1.076386123925884
stomach,control_vs_moderate,2,2,7,15,31.805,73.153,1986.953,10.07725,0.09155,control,0.42219468364872076,7.213032772395084,-49.181527531981835,69.6544781765097,0.0258501332051776,1.0338881472323171
stomach,control_vs_moderate,2,2,13,16,62.946,76.98,1959.642,68.05178,0.01088,control,0.3853307157290245,37.820092490633535,-79.7350945902927,212.92917470667538,0.07841761982978843,1.0934035435934684
stomach,control_vs_moderate,1,1,2,12,9.934,55.17,1990.832,0.51007,0.21774,moderate,0.46810982402716395,11.668454184151498,-40.31132619898243,80.42138454058309,0.047934824013442824,1.0589243658232363
stomach,control_vs_moderate,1,1,15,18,73.561,87.56,1959.598,24.40926,0.01127,control,0.38486895783678754,89.59187089881588,-218.96110633418948,574.0441088020292,0.06860121540103715,1.0853995582904699
stomach,control_vs_moderate,2,1,12,14,56.23,69.265,1958.634,15.46437,0.17667,moderate,0.4189681666758299,21.47210646090388,-51.535210485367365,119.86886305984534,0.06354868888440937,1.0756653465331496
stomach,control_vs_moderate,1,1,4,15,18.52,70.911,1997.988,13.84681,0.18862,moderate,0.453433804268185,37.462512891880536,-149.46785437965872,261.5398242427359,0.04472956129120384,1.0543833905801798
stomach,control_vs_moderate,2,1,5,14,21.327,68.359,1992.629,120.0412,0.14119,moderate,0.46029205264569206,11.396772131929804,-29.538336873568998,64.55319876845253,0.06181851970477436,1.072973072359273
stomach,control_vs_moderate,2,2,4,12,19.874,55.136,1980.869,0.21924,0.17468,moderate,0.44124666438039634,9.316727612743698,-22.765396039480173,53.4770715891823,0.06880660751149312,1.0811060650913016
stomach,control_vs_moderate,2,2,6,11,28.163,51.776,1969.218,856.17822,3.2e-4,control,0.4324486328263469,6.644314314293838,-21.035887864312436,45.83306079766369,0.051533159063259185,1.0623394426766406
stomach,control_vs_moderate,2,1,8,16,38.397,76.865,1984.065,169.8032,0.11815,moderate,0.43770191801835956,5.657575374877725,-70.02362154339478,90.2296804196722,0.012816281268799643,1.020134362795349
stomach,control_vs_moderate,1,1,11,18,52.769,86.355,1979.186,21.46904,0.14685,moderate,0.4089798538652646,32.60059235796979,-185.35923648498195,304.78060285155186,0.031506004743269665,1.0418243016969801
stomach,control_vs_moderate,2,2,8,18,38.557,86.823,1993.871,6.05355,0.21302,moderate,0.41054706459511886,5.855145274571426,-83.53494010923974,98.14857037625113,0.011410346177874973,1.020050295579082
