city, sex, un4gy, distcat, agxcat, agecat, dcat, time, subjects, upyr, pyr, gdist, agex, age, year, solid, oralca, lip, tongue, saliv, mouth, pharynx, digestca, esoph, stomach, smallint, colon, rectum, liver, gallbldr, pancr, othdig, respca, nasal, larynx, lung, othres, thymus, skinbone, bone, connect, nmskin, skbasal, sksquam, bowens, breast, femgenca, uterus, utrNOS, cervix, corpus, ovary, othfem, malgenca, prost, testis, othmale, urinca, bladder, kidney, renal, othurin, cnsca, thyroid, othsol, msother, adeno, squam, othepi, othnonepi, histnos, cola02w10, cola02g, cola02n, mara02w10, mara02g, mara02n, braa02w10, brea02w10, liva02w10, liva02g, liva02n, luna02w10, ovaa02w10, pana02w10, skea02w10, skia02w10, stoa02w10, tesa02w10, thya02w10, blaa02w10, utea02w10, trunc02, adjust02
1,2,1,1,1,7,11,5,0,116.48734,92.64121,1525.967,1.59,33.497,1977.504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.18906,0.18097,0.00081,0.21269,0.19844,0.00142,0.20833,0.21464,0.19287,0.1824,0.00105,0.19838,0.18325,0.18381,0.20024,0.24637,0.19395,-0.1,0.20073,0.18877,0.18566,1.0,1.0
1,2,1,3,1,9,2,5,0,21.60164,17.02425,20000.0,4.862,40.135,1980.87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,2,1,1,8,14,18,3,0,0.18549,0.18043,980.0,39.781,65.093,1970.909,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.36183,1.2731,0.00887,1.65395,1.439,0.0215,1.93277,2.00111,1.3547,1.20322,0.01515,1.60321,1.27562,1.34001,1.67158,2.6244,1.53535,-0.08857,1.78163,1.36809,1.32253,1.0,0.886
1,1,1,1,2,13,1,9,0,0.24367,0.19034,1277.944,9.72,60.063,1995.939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
1,1,1,1,11,17,2,3,0,0.22998,0.22135,2780.0,54.828,80.115,1970.887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.00155,0.00155,0.0,0.00175,0.00175,0.0,0.00182,0.00183,0.00165,0.00164,0.0,0.00173,-0.1,0.00153,0.00169,0.00215,0.00159,0.00164,0.00183,0.00157,-0.1,1.0,1.0
2,2,1,1,6,8,1,1,56,69.33881,65.05367,1471.572,25.855,39.119,1958.868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
2,1,1,1,1,5,22,2,0,3.28268,2.65717,1212.0,2.885,21.641,1964.363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.54111,2.47123,0.00699,2.85658,2.73308,0.01235,2.78482,2.85807,2.52585,2.43016,0.00957,2.68487,-0.08775,2.42089,2.65233,3.31811,2.58827,2.5539,2.69922,2.45986,-0.08775,1.0,0.878
1,1,1,1,4,12,13,8,0,54.4668,48.21783,1495.35,15.663,59.029,1988.964,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.27435,0.26585,0.00085,0.31545,0.29818,0.00173,0.34052,0.3565,0.28839,0.27566,0.00127,0.31496,-0.1,0.26956,0.31172,0.43033,0.29201,0.30612,0.34439,0.28151,-0.1,1.0,1.0
2,1,1,1,12,15,12,2,0,6.60164,5.9156,1677.252,56.876,73.636,1962.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.22487,0.22301,0.00019,0.28207,0.27824,0.00038,0.29017,0.2732,0.27388,0.27053,0.00034,0.2521,-0.1,0.22001,0.24878,0.33488,0.21021,0.23772,0.29318,0.22442,-0.1,1.0,1.0
1,1,1,1,7,17,3,9,0,177.78713,170.21517,2273.676,33.376,81.766,1993.986,11,0,0,0,0,0,0,6,2,2,0,1,1,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,6,2,3,0.0,0,0.01052,0.01046,1e-05,0.01188,0.01177,1e-05,0.01242,0.01246,0.01111,0.01103,1e-05,0.01175,-0.1,0.01034,0.0115,0.01484,0.01078,0.01111,0.01246,0.01054,-0.1,1.0,1.0
1,1,1,1,13,16,7,1,8,29.74538,28.28815,1717.36,63.417,77.378,1959.561,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.08929,0.08774,0.00016,0.10247,0.0993,0.00032,0.10805,0.11025,0.09663,0.09419,0.00024,0.09958,-0.1,0.08734,0.09911,0.13171,0.09073,0.09494,0.10833,0.0901,-0.1,1.0,1.0
1,2,1,1,6,9,1,1,46,244.60027,235.22719,1444.698,27.883,42.004,1959.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
2,2,1,1,4,13,18,7,0,11.17043,9.05587,1240.844,19.012,60.704,1987.298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.32642,1.30349,0.00229,1.43446,1.39015,0.00443,1.54861,1.63418,1.3538,1.32068,0.00331,1.44699,1.23456,1.26404,1.44471,1.91553,1.41474,-0.09329,1.63732,1.33898,1.29288,1.0,0.933
1,1,1,1,1,6,10,3,0,188.27858,154.51647,1546.691,3.255,26.83,1969.172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.1639,0.15778,0.00061,0.18534,0.17407,0.00113,0.18047,0.18894,0.16964,0.16104,0.00086,0.174,-0.1,0.15699,0.17394,0.21921,0.16588,0.16803,0.17646,0.16346,-0.1,1.0,1.0
1,2,1,1,3,12,9,9,0,38.89391,32.27417,1586.45,11.883,58.635,1992.35,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0.13911,0.13532,0.00038,0.15907,0.1516,0.00075,0.16211,0.16476,0.14624,0.14064,0.00056,0.15381,0.13546,0.13563,0.15449,0.20056,0.14419,-0.1,0.15776,0.13878,0.13408,1.0,1.0
2,1,1,1,15,18,10,2,0,2.18754,2.00388,1910.0,72.041,88.53,1962.097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.15024,0.14944,8e-05,0.17145,0.17005,0.00014,0.17492,0.17168,0.15539,0.15424,0.00012,0.16582,-0.1,0.14553,0.16167,0.20272,0.15172,0.15566,0.17761,0.15248,-0.1,1.0,1.0
1,1,1,1,11,15,18,2,0,15.8768,15.35556,1023.843,52.745,71.527,1964.382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.3578,1.26359,0.00942,1.59435,1.38635,0.0208,1.78834,1.97647,1.49696,1.34859,0.01484,1.57925,-0.08908,1.3412,1.62623,2.51116,1.4686,1.54344,1.77955,1.38491,-0.08908,1.0,0.891
2,1,1,1,9,12,12,2,0,27.14305,25.41838,1671.766,41.711,58.555,1962.448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.22267,0.22089,0.00018,0.25639,0.25302,0.00034,0.26805,0.26309,0.23695,0.23417,0.00028,0.2477,-0.1,0.21851,0.24137,0.31818,0.21821,0.22837,0.26551,0.22471,-0.1,1.0,1.0
2,2,1,1,4,7,14,2,0,171.19986,144.93609,1521.6,16.084,33.241,1962.762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.40752,0.40328,0.00042,0.46372,0.45598,0.00077,0.47456,0.48791,0.42878,0.4228,0.0006,0.46265,0.39675,0.39455,0.45148,0.57452,0.42406,-0.1,0.47988,0.41953,0.40957,1.0,1.0
1,2,1,1,10,15,15,2,0,0.70637,0.68037,1370.641,49.952,70.178,1965.824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.54366,0.52095,0.00227,0.56982,0.53494,0.00349,0.5911,0.73032,0.58904,0.55437,0.00347,0.59428,0.51961,0.50446,0.563,0.77272,0.56913,-0.09803,0.67674,0.55966,0.53376,1.0,0.98
1,2,1,1,12,18,4,7,0,5.43737,5.15425,2005.807,58.617,99.946,1986.928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.02738,0.02712,3e-05,0.0319,0.03136,5e-05,0.03262,0.03132,0.02862,0.02823,4e-05,0.0309,0.02654,0.02775,0.03073,0.03939,0.02787,-0.1,0.03164,0.02662,0.02639,1.0,1.0
1,2,1,1,11,18,11,8,0,4.23272,4.10239,1444.709,51.604,95.249,1989.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.18,0.17462,0.00054,0.21075,0.20013,0.00106,0.23932,0.23613,0.1744,0.16725,0.00072,0.21504,0.18129,0.18945,0.2137,0.29408,0.20577,-0.1,0.23333,0.1861,0.17651,1.0,1.0
2,2,1,1,5,15,13,9,0,32.36482,27.70687,1573.119,23.639,72.018,1993.983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.27372,0.27091,0.00028,0.29959,0.2944,0.00052,0.32202,0.33589,0.28992,0.28582,0.00041,0.30714,0.2672,0.26528,0.28369,0.38691,0.28589,-0.1,0.31762,0.27522,0.26425,1.0,1.0
1,1,1,1,6,16,3,10,0,123.54825,119.2426,2279.893,26.77,78.332,1997.158,3,0,0,0,0,0,0,3,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0.0108,0.01075,1e-05,0.0122,0.01209,1e-05,0.01275,0.01284,0.01146,0.01138,1e-05,0.01208,-0.1,0.01061,0.01179,0.01523,0.01105,0.01143,0.01279,0.01085,-0.1,1.0,1.0
2,2,1,1,11,15,8,3,0,2.13005,2.01771,1731.713,53.839,74.618,1966.385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.10864,0.10757,0.00011,0.1279,0.12582,0.00021,0.13636,0.12572,0.11016,0.10872,0.00014,0.12662,0.1122,0.10699,0.12163,0.16336,0.11286,-0.1,0.13155,0.10225,0.10429,1.0,1.0
1,2,1,1,6,13,4,5,0,500.68378,484.53673,1980.275,28.142,61.762,1979.216,4,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0.0,0,0.02924,0.02896,3e-05,0.03313,0.03257,6e-05,0.0347,0.03501,0.03089,0.03047,4e-05,0.03282,0.02839,0.02869,0.03213,0.04183,0.03006,-0.1,0.0348,0.02929,0.02841,1.0,1.0
2,2,1,1,9,16,7,6,0,8.2245,7.54319,1887.777,42.306,78.852,1982.151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.08435,0.08394,4e-05,0.09634,0.09563,7e-05,0.09632,0.1008,0.08878,0.08823,5e-05,0.09418,0.0819,0.08396,0.09046,0.11501,0.09094,-0.1,0.10147,0.08631,0.08411,1.0,1.0
1,2,1,1,3,9,20,5,0,14.85079,12.24418,1048.522,12.243,43.824,1977.177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.86266,1.72343,0.01392,2.30011,1.96727,0.03328,2.42327,2.53399,2.05965,1.81344,0.02462,2.23673,1.76444,1.81342,2.25575,3.4696,1.90544,-0.08586,2.27387,1.87019,1.77396,1.0,0.859
1,2,1,1,12,17,8,2,0,0.02738,0.02595,1622.0,59.625,80.014,1965.988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.1137,0.11163,0.00021,0.10998,0.10657,0.00034,0.11802,0.13728,0.11668,0.11379,0.00029,0.11347,0.10635,0.09568,0.11591,0.14744,0.11584,-0.1,0.13104,0.11444,0.10226,1.0,1.0
2,1,1,1,4,12,6,6,0,14.78919,11.57224,1932.35,17.288,56.343,1984.66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.06971,0.06935,4e-05,0.07473,0.07413,6e-05,0.07999,0.08566,0.07256,0.07206,5e-05,0.07562,-0.1,0.06652,0.07362,0.09701,0.07375,0.07707,0.07932,0.06991,-0.1,1.0,1.0
1,2,1,1,6,14,3,7,0,511.37303,495.45398,2267.02,26.863,68.155,1986.889,3,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,1,0.0,0,0.01067,0.01061,1e-05,0.01203,0.01192,1e-05,0.01257,0.01271,0.01133,0.01125,1e-05,0.01191,0.01038,0.01047,0.01163,0.01503,0.01092,-0.1,0.01266,0.01072,0.01039,1.0,1.0
2,1,1,1,1,4,12,1,7,32.27036,28.35371,1628.88,2.952,17.028,1959.682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.23489,0.23187,0.0003,0.25823,0.25306,0.00052,0.24885,0.25478,0.23285,0.22878,0.00041,0.2453,-0.1,0.22684,0.24307,0.29498,0.23681,0.2379,0.24486,0.22868,-0.1,1.0,1.0
1,2,1,1,3,6,5,2,0,202.58727,172.33694,1894.571,11.798,28.602,1962.401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.04891,0.04823,7e-05,0.05495,0.05361,0.00013,0.05591,0.05716,0.05057,0.04955,0.0001,0.05333,0.04736,0.04775,0.05252,0.06731,0.05025,-0.1,0.05555,0.04881,0.04742,1.0,1.0
2,1,1,1,2,10,9,5,0,0.38398,0.24053,1894.975,9.773,45.086,1980.919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.13095,0.13007,9e-05,0.14183,0.14041,0.00014,0.13972,0.14454,0.12779,0.12665,0.00011,0.12611,-0.1,0.11668,0.13496,0.1587,0.13006,0.1357,0.14282,0.12382,-0.1,1.0,1.0
1,2,1,1,6,9,18,2,0,29.75838,28.61923,1025.915,26.615,43.511,1962.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1.35792,1.26251,0.00954,1.69786,1.47427,0.02236,1.82597,1.88241,1.48316,1.3212,0.0162,1.65236,1.29618,1.34844,1.67863,2.58486,1.44903,-0.0889,1.75804,1.34127,1.29555,1.0,0.889
2,1,1,1,6,16,9,9,0,4.23888,3.93686,1642.0,28.841,77.119,1993.881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.14975,0.14847,0.00013,0.18696,0.18401,0.0003,0.18922,0.16948,0.19145,0.18938,0.00021,0.16089,-0.1,0.16172,0.16514,0.21915,0.12418,0.1416,0.18058,0.13977,-0.1,1.0,1.0
2,2,1,1,2,11,14,6,0,0.4271,0.28282,1525.356,9.882,50.14,1985.862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.41148,0.40553,0.0006,0.45661,0.44536,0.00113,0.43695,0.45505,0.39296,0.38402,0.00089,0.43983,0.38663,0.36559,0.42896,0.51019,0.37397,-0.1,0.40043,0.3989,0.3641,1.0,1.0
1,1,1,1,8,16,15,7,0,28.16427,27.17204,1250.516,36.861,78.192,1986.928,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,0,0.60444,0.57465,0.00298,0.69225,0.63136,0.00609,0.74483,0.8173,0.67015,0.61994,0.00502,0.68832,-0.09667,0.57982,0.67764,0.99692,0.61107,0.68279,0.76307,0.6103,-0.09667,1.0,0.967
2,1,1,1,2,8,3,5,0,421.97673,265.48665,2483.594,6.548,38.467,1977.523,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0.01069,0.01066,0.0,0.0118,0.01175,0.0,0.01143,0.01169,0.01085,0.01082,0.0,0.01119,-0.1,0.01037,0.01104,0.01333,0.01081,0.0108,0.01158,0.01058,-0.1,1.0,1.0
1,2,1,1,4,10,7,4,0,251.70431,223.77772,1708.613,18.058,46.729,1974.267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.08945,0.0879,0.00016,0.10195,0.0988,0.00031,0.10738,0.10945,0.09502,0.09259,0.00024,0.10063,0.08619,0.08758,0.09859,0.13167,0.09135,-0.1,0.10739,0.08989,0.08653,1.0,1.0
1,2,1,1,15,18,4,4,0,3.95346,3.79156,1851.0,71.266,98.645,1972.98,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0.03769,0.03714,6e-05,0.04891,0.04782,0.00011,0.04577,0.04085,0.04171,0.04088,8e-05,0.04755,0.0393,0.03911,0.04389,0.05699,0.03521,-0.1,0.04208,0.03697,0.03743,1.0,1.0
2,2,1,1,2,7,21,2,0,0.16838,0.11885,1064.0,9.77,30.084,1965.918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,2.45615,2.37393,0.00822,3.02412,2.85664,0.01675,2.92918,3.03564,2.93666,2.79291,0.01437,2.7208,2.48172,2.28133,2.71325,3.55676,2.27562,-0.08718,2.99368,2.51207,2.40552,1.0,0.872
1,2,1,1,11,18,14,5,0,63.295,61.34615,1345.14,52.626,86.423,1979.397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.37874,0.36451,0.00142,0.44527,0.41508,0.00302,0.46934,0.48598,0.41744,0.39405,0.00234,0.43626,0.35732,0.36932,0.43263,0.60704,0.38507,-0.09949,0.47098,0.38263,0.36786,1.0,0.995
2,1,1,2,9,13,2,3,0,413.46749,382.31272,4641.137,41.703,63.533,1967.436,3,0,0,0,0,0,0,3,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0.0,0,0.0005,0.0005,0.0,0.00057,0.00057,0.0,0.00058,0.00058,0.00053,0.00053,0.0,0.00056,-0.1,0.0005,0.00054,0.00068,0.00052,0.00053,0.00059,0.00051,-0.1,1.0,1.0
1,1,1,1,2,9,16,5,0,53.14237,41.36549,1184.182,8.104,41.744,1979.237,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0,0.83318,0.78573,0.00475,0.94485,0.85492,0.00899,0.92995,1.01584,0.86908,0.79943,0.00696,0.89271,-0.09504,0.79135,0.90773,1.17559,0.86213,0.88356,0.92159,0.84626,-0.09504,1.0,0.95
1,2,1,1,11,17,1,5,0,41.9206,40.62987,1564.332,51.609,83.389,1977.38,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
2,2,1,1,8,15,2,5,0,626.09993,590.46233,2771.603,38.097,71.726,1979.234,5,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0.0,0,0.00213,0.00213,0.0,0.0024,0.0024,0.0,0.00247,0.00249,0.00224,0.00223,0.0,0.00236,0.00209,0.00209,0.0023,0.00292,0.00219,-0.1,0.00251,0.00215,0.0021,1.0,1.0
1,2,1,3,7,16,2,6,0,12.4935,12.02299,20000.0,34.878,75.141,1985.86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
1,2,1,1,3,12,1,9,0,187.64682,155.70933,1639.843,12.506,58.953,1992.044,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,-100.0,1.0,1.0
2,2,1,3,1,9,2,5,0,3.98905,2.55379,20000.0,4.845,40.122,1980.882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0
